"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"18545",24893,12,19,1996,4,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"18546",24909,12,19,1996,4,"DM","M",40,51,"Dipodomys","merriami","Rodent","Control"
"18547",24918,12,19,1996,4,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
"18548",25037,2,9,1997,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18549",25043,2,9,1997,4,"DM","F",38,40,"Dipodomys","merriami","Rodent","Control"
"18550",25044,2,9,1997,4,"DM","M",38,53,"Dipodomys","merriami","Rodent","Control"
"18551",25060,2,9,1997,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18552",25064,2,9,1997,4,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"18553",25072,2,9,1997,4,"DM","M",35,56,"Dipodomys","merriami","Rodent","Control"
"18554",25098,2,9,1997,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"18555",25103,2,9,1997,4,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"18556",25123,2,9,1997,4,"DM","M",40,48,"Dipodomys","merriami","Rodent","Control"
"18557",25131,2,9,1997,4,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"18558",25155,2,9,1997,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18559",25315,3,16,1997,4,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"18560",25322,3,16,1997,4,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"18561",25324,3,16,1997,4,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"18562",25349,3,16,1997,4,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"18563",25381,3,16,1997,4,"DM","M",35,51,"Dipodomys","merriami","Rodent","Control"
"18564",25383,3,16,1997,4,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"18565",25393,3,16,1997,4,"DM","M",39,52,"Dipodomys","merriami","Rodent","Control"
"18566",25565,4,13,1997,4,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"18567",25572,4,13,1997,4,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"18568",25614,4,13,1997,4,"DM","F",37,59,"Dipodomys","merriami","Rodent","Control"
"18569",25618,4,13,1997,4,"DM","M",37,55,"Dipodomys","merriami","Rodent","Control"
"18570",25642,4,13,1997,4,"DM","M",38,49,"Dipodomys","merriami","Rodent","Control"
"18571",25670,4,13,1997,4,"DM","M",35,50,"Dipodomys","merriami","Rodent","Control"
"18572",25861,5,11,1997,4,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"18573",25907,5,11,1997,4,"DM","F",36,58,"Dipodomys","merriami","Rodent","Control"
"18574",25911,5,11,1997,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"18575",25925,5,11,1997,4,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
"18576",25946,6,9,1997,4,"DM","M",38,52,"Dipodomys","merriami","Rodent","Control"
"18577",25947,6,9,1997,4,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"18578",25982,6,9,1997,4,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"18579",25987,6,9,1997,4,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
"18580",25988,6,9,1997,4,"DM","M",38,50,"Dipodomys","merriami","Rodent","Control"
"18581",26011,6,9,1997,4,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"18582",26016,6,9,1997,4,"DM","M",38,48,"Dipodomys","merriami","Rodent","Control"
"18583",26029,6,9,1997,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18584",26265,7,9,1997,4,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"18585",26276,7,9,1997,4,"DM","F",36,30,"Dipodomys","merriami","Rodent","Control"
"18586",26311,7,9,1997,4,"DM","F",35,42,"Dipodomys","merriami","Rodent","Control"
"18587",26324,7,9,1997,4,"DM","M",38,48,"Dipodomys","merriami","Rodent","Control"
"18588",26419,7,9,1997,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18589",26478,7,9,1997,4,"DM","F",37,42,"Dipodomys","merriami","Rodent","Control"
"18590",26497,7,9,1997,4,"DM","M",38,49,"Dipodomys","merriami","Rodent","Control"
"18591",26670,7,30,1997,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18592",26675,7,30,1997,4,"DM","F",33,45,"Dipodomys","merriami","Rodent","Control"
"18593",26728,7,30,1997,4,"DM","M",33,49,"Dipodomys","merriami","Rodent","Control"
"18594",26736,7,30,1997,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18595",26742,7,30,1997,4,"DM","M",39,49,"Dipodomys","merriami","Rodent","Control"
"18596",26768,7,30,1997,4,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"18597",26875,9,28,1997,4,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"18598",26887,9,28,1997,4,"DM","M",35,50,"Dipodomys","merriami","Rodent","Control"
"18599",26890,9,28,1997,4,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"18600",26895,9,28,1997,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18601",26896,9,28,1997,4,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
"18602",26923,9,28,1997,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18603",26932,9,28,1997,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18604",27057,10,26,1997,4,"DM","M",35,38,"Dipodomys","merriami","Rodent","Control"
"18605",27083,10,26,1997,4,"DM","M",35,47,"Dipodomys","merriami","Rodent","Control"
"18606",27085,10,26,1997,4,"DM","F",38,40,"Dipodomys","merriami","Rodent","Control"
"18607",27086,10,26,1997,4,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"18608",27088,10,26,1997,4,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"18609",27129,10,26,1997,4,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"18610",27164,11,22,1997,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"18611",27186,11,22,1997,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18612",27195,11,22,1997,4,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"18613",27204,11,22,1997,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18614",27216,11,22,1997,4,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"18615",27223,11,22,1997,4,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"18616",27292,11,22,1997,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18617",27358,12,29,1997,4,"DM","M",34,45,"Dipodomys","merriami","Rodent","Control"
"18618",27370,12,29,1997,4,"DM","M",38,45,"Dipodomys","merriami","Rodent","Control"
"18619",27384,12,29,1997,4,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"18620",27395,12,29,1997,4,"DM","F",35,44,"Dipodomys","merriami","Rodent","Control"
"18621",27403,12,29,1997,4,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"18622",27482,2,1,1998,4,"DM","M",39,44,"Dipodomys","merriami","Rodent","Control"
"18623",27490,2,1,1998,4,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"18624",27504,2,1,1998,4,"DM","F",36,44,"Dipodomys","merriami","Rodent","Control"
"18625",27509,2,1,1998,4,"DM","M",35,43,"Dipodomys","merriami","Rodent","Control"
"18626",27513,2,1,1998,4,"DM","M",35,49,"Dipodomys","merriami","Rodent","Control"
"18627",27517,2,1,1998,4,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
"18628",27522,2,1,1998,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18629",27529,2,1,1998,4,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"18630",27811,5,3,1998,4,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"18631",27838,5,3,1998,4,"DM","F",36,50,"Dipodomys","merriami","Rodent","Control"
"18632",27839,5,3,1998,4,"DM","M",34,26,"Dipodomys","merriami","Rodent","Control"
"18633",27841,5,3,1998,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18634",27954,5,29,1998,4,"DM","M",35,29,"Dipodomys","merriami","Rodent","Control"
"18635",27963,5,29,1998,4,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"18636",27972,5,29,1998,4,"DM","M",34,48,"Dipodomys","merriami","Rodent","Control"
"18637",28006,5,29,1998,4,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"18638",28007,5,29,1998,4,"DM","F",35,48,"Dipodomys","merriami","Rodent","Control"
"18639",28111,6,28,1998,4,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
"18640",28117,6,28,1998,4,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"18641",28130,6,28,1998,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"18642",28279,7,19,1998,4,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"18643",28282,7,19,1998,4,"DM","F",32,43,"Dipodomys","merriami","Rodent","Control"
"18644",28284,7,19,1998,4,"DM","F",35,52,"Dipodomys","merriami","Rodent","Control"
"18645",28420,8,23,1998,4,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"18646",28421,8,23,1998,4,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"18647",28423,8,23,1998,4,"DM","F",35,47,"Dipodomys","merriami","Rodent","Control"
"18648",28425,8,23,1998,4,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
"18649",28574,9,20,1998,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18650",28576,9,20,1998,4,"DM","M",36,38,"Dipodomys","merriami","Rodent","Control"
"18651",28578,9,20,1998,4,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"18652",28745,10,25,1998,4,"DM","F",36,37,"Dipodomys","merriami","Rodent","Control"
"18653",28746,10,25,1998,4,"DM","M",35,39,"Dipodomys","merriami","Rodent","Control"
"18654",28747,10,25,1998,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"18655",28748,10,25,1998,4,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
"18656",28749,10,25,1998,4,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"18657",28750,10,25,1998,4,"DM","M",35,36,"Dipodomys","merriami","Rodent","Control"
"18658",28873,11,22,1998,4,"DM","F",35,38,"Dipodomys","merriami","Rodent","Control"
"18659",28874,11,22,1998,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"18660",28875,11,22,1998,4,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
"18661",28876,11,22,1998,4,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"18662",28877,11,22,1998,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18663",28878,11,22,1998,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18664",28879,11,22,1998,4,"DM","M",35,38,"Dipodomys","merriami","Rodent","Control"
"18665",28880,11,22,1998,4,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"18666",28980,12,23,1998,4,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"18667",28981,12,23,1998,4,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
"18668",28982,12,23,1998,4,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"18669",28983,12,23,1998,4,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"18670",28984,12,23,1998,4,"DM","M",35,41,"Dipodomys","merriami","Rodent","Control"
"18671",28985,12,23,1998,4,"DM","M",35,40,"Dipodomys","merriami","Rodent","Control"
"18672",29098,1,17,1999,4,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"18673",29099,1,17,1999,4,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"18674",29100,1,17,1999,4,"DM","M",35,37,"Dipodomys","merriami","Rodent","Control"
"18675",29101,1,17,1999,4,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"18676",29102,1,17,1999,4,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"18677",29104,1,17,1999,4,"DM","M",35,40,"Dipodomys","merriami","Rodent","Control"
"18678",29105,1,17,1999,4,"DM","F",35,41,"Dipodomys","merriami","Rodent","Control"
"18679",29106,1,17,1999,4,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"18680",29107,1,17,1999,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18681",29240,2,21,1999,4,"DM","M",35,50,"Dipodomys","merriami","Rodent","Control"
"18682",29242,2,21,1999,4,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"18683",29243,2,21,1999,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"18684",29244,2,21,1999,4,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"18685",29245,2,21,1999,4,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
"18686",29246,2,21,1999,4,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
"18687",29247,2,21,1999,4,"DM","M",35,38,"Dipodomys","merriami","Rodent","Control"
"18688",29248,2,21,1999,4,"DM","M",39,49,"Dipodomys","merriami","Rodent","Control"
"18689",29249,2,21,1999,4,"DM","F",36,42,"Dipodomys","merriami","Rodent","Control"
"18690",29250,2,21,1999,4,"DM","F",35,42,"Dipodomys","merriami","Rodent","Control"
"18691",29376,3,15,1999,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"18692",29377,3,15,1999,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"18693",29378,3,15,1999,4,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"18694",29379,3,15,1999,4,"DM","M",34,50,"Dipodomys","merriami","Rodent","Control"
"18695",29380,3,15,1999,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"18696",29381,3,15,1999,4,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
"18697",29382,3,15,1999,4,"DM","F",34,42,"Dipodomys","merriami","Rodent","Control"
"18698",29384,3,15,1999,4,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"18699",29504,4,18,1999,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"18700",29505,4,18,1999,4,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"18701",29506,4,18,1999,4,"DM","M",38,47,"Dipodomys","merriami","Rodent","Control"
"18702",29507,4,18,1999,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18703",29508,4,18,1999,4,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"18704",29509,4,18,1999,4,"DM","F",35,46,"Dipodomys","merriami","Rodent","Control"
"18705",29510,4,18,1999,4,"DM","M",35,30,"Dipodomys","merriami","Rodent","Control"
"18706",29511,4,18,1999,4,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"18707",29512,4,18,1999,4,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"18708",29513,4,18,1999,4,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
"18709",29638,5,16,1999,4,"DM","M",37,39,"Dipodomys","merriami","Rodent","Control"
"18710",29639,5,16,1999,4,"DM","M",34,39,"Dipodomys","merriami","Rodent","Control"
"18711",29640,5,16,1999,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"18712",29642,5,16,1999,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"18713",29776,6,13,1999,4,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"18714",29778,6,13,1999,4,"DM","F",35,53,"Dipodomys","merriami","Rodent","Control"
"18715",29780,6,13,1999,4,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"18716",29781,6,13,1999,4,"DM","M",35,29,"Dipodomys","merriami","Rodent","Control"
"18717",30227,1,10,2000,4,"DM","M",34,45,"Dipodomys","merriami","Rodent","Control"
"18718",30366,2,6,2000,4,"DM","F",38,42,"Dipodomys","merriami","Rodent","Control"
"18719",30369,2,6,2000,4,"DM","M",35,50,"Dipodomys","merriami","Rodent","Control"
"18720",30509,3,5,2000,4,"DM","F",33,41,"Dipodomys","merriami","Rodent","Control"
"18721",30510,3,5,2000,4,"DM","F",38,40,"Dipodomys","merriami","Rodent","Control"
"18722",30676,4,31,2000,4,"DM","F",33,47,"Dipodomys","merriami","Rodent","Control"
"18723",30823,6,4,2000,4,"DM","M",35,23,"Dipodomys","merriami","Rodent","Control"
"18724",30826,6,4,2000,4,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"18725",31000,7,2,2000,4,"DM","M",36,33,"Dipodomys","merriami","Rodent","Control"
"18726",31003,7,2,2000,4,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
"18727",31190,7,23,2000,4,"DM","M",32,32,"Dipodomys","merriami","Rodent","Control"
"18728",31191,7,23,2000,4,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
"18729",31288,8,26,2000,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18730",31289,8,26,2000,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"18731",31450,9,31,2000,4,"DM","M",35,46,"Dipodomys","merriami","Rodent","Control"
"18732",31451,9,31,2000,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18733",31452,9,31,2000,4,"DM","M",35,41,"Dipodomys","merriami","Rodent","Control"
"18734",31453,9,31,2000,4,"DM","M",35,29,"Dipodomys","merriami","Rodent","Control"
"18735",31454,9,31,2000,4,"DM","F",35,39,"Dipodomys","merriami","Rodent","Control"
"18736",31566,11,26,2000,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"18737",31567,11,26,2000,4,"DM","F",35,44,"Dipodomys","merriami","Rodent","Control"
"18738",31568,11,26,2000,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18739",31571,11,26,2000,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"18740",31673,12,23,2000,4,"DM","M",35,54,"Dipodomys","merriami","Rodent","Control"
"18741",31674,12,23,2000,4,"DM","M",35,48,"Dipodomys","merriami","Rodent","Control"
"18742",31760,1,22,2001,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"18743",31822,3,4,2001,4,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
"18744",31824,3,4,2001,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"18745",31894,3,25,2001,4,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"18746",31994,4,22,2001,4,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
"18747",31995,4,22,2001,4,"DM","F",36,55,"Dipodomys","merriami","Rodent","Control"
"18748",32093,5,27,2001,4,"DM","F",37,51,"Dipodomys","merriami","Rodent","Control"
"18749",32094,5,27,2001,4,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"18750",32095,5,27,2001,4,"DM","F",36,36,"Dipodomys","merriami","Rodent","Control"
"18751",32096,5,27,2001,4,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
"18752",32267,7,22,2001,4,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
"18753",32490,8,26,2001,4,"DM","F",38,51,"Dipodomys","merriami","Rodent","Control"
"18754",32494,8,26,2001,4,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
"18755",32713,9,23,2001,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"18756",32715,9,23,2001,4,"DM","F",35,24,"Dipodomys","merriami","Rodent","Control"
"18757",32716,9,23,2001,4,"DM","F",37,52,"Dipodomys","merriami","Rodent","Control"
"18758",32720,9,23,2001,4,"DM","M",34,23,"Dipodomys","merriami","Rodent","Control"
"18759",32910,10,14,2001,4,"DM","F",37,60,"Dipodomys","merriami","Rodent","Control"
"18760",32913,10,14,2001,4,"DM","M",37,39,"Dipodomys","merriami","Rodent","Control"
"18761",32917,10,14,2001,4,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
"18762",32918,10,14,2001,4,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
"18763",32927,10,14,2001,4,"DM","M",34,37,"Dipodomys","merriami","Rodent","Control"
"18764",33132,11,18,2001,4,"DM","F",36,31,"Dipodomys","merriami","Rodent","Control"
"18765",33134,11,18,2001,4,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
"18766",33140,11,18,2001,4,"DM","M",35,40,"Dipodomys","merriami","Rodent","Control"
"18767",33141,11,18,2001,4,"DM","F",35,30,"Dipodomys","merriami","Rodent","Control"
"18768",33142,11,18,2001,4,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"18769",33144,11,18,2001,4,"DM","M",35,48,"Dipodomys","merriami","Rodent","Control"
"18770",33145,11,18,2001,4,"DM","F",35,49,"Dipodomys","merriami","Rodent","Control"
"18771",33492,2,10,2002,4,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
"18772",33493,2,10,2002,4,"DM","F",36,51,"Dipodomys","merriami","Rodent","Control"
"18773",33494,2,10,2002,4,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
"18774",33495,2,10,2002,4,"DM","F",37,50,"Dipodomys","merriami","Rodent","Control"
"18775",33658,3,14,2002,4,"DM","F",36,50,"Dipodomys","merriami","Rodent","Control"
"18776",33664,3,14,2002,4,"DM","F",38,52,"Dipodomys","merriami","Rodent","Control"
"18777",33665,3,14,2002,4,"DM","M",36,53,"Dipodomys","merriami","Rodent","Control"
"18778",33865,4,17,2002,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"18779",33871,4,17,2002,4,"DM","M",36,52,"Dipodomys","merriami","Rodent","Control"
"18780",33876,4,17,2002,4,"DM","F",37,55,"Dipodomys","merriami","Rodent","Control"
"18781",34069,5,16,2002,4,"DM","F",37,46,"Dipodomys","merriami","Rodent","Control"
"18782",34076,5,16,2002,4,"DM","F",36,49,"Dipodomys","merriami","Rodent","Control"
"18783",34077,5,16,2002,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"18784",34304,6,16,2002,4,"DM","F",36,46,"Dipodomys","merriami","Rodent","Control"
"18785",34308,6,16,2002,4,"DM","F",37,50,"Dipodomys","merriami","Rodent","Control"
"18786",34552,7,14,2002,4,"DM","F",36,47,"Dipodomys","merriami","Rodent","Control"
"18787",34556,7,14,2002,4,"DM","F",35,54,"Dipodomys","merriami","Rodent","Control"
"18788",81,8,19,1977,4,"PF","F",14,8,"Perognathus","flavus","Rodent","Control"
"18789",216,9,12,1977,4,"PF","F",13,9,"Perognathus","flavus","Rodent","Control"
"18790",470,12,11,1977,4,"PF","M",15,6,"Perognathus","flavus","Rodent","Control"
